YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201501,91688,555914,1,.62,"ESE","COPPER HILL",40.477,-74.8388,4028620,7450328
201501,91688,555914,3,.81,"SE","COPPER HILL",40.4713,-74.8397,4028278,7450382
201501,91688,555914,4,1.13,"SSW","REAVILLE",40.4645,-74.827,4027870,7449620
201502,1416922,551734,3,.33,"S","OPHIR",42.5652,-124.379,4233912,12422740
201502,1416922,551734,5,9.07,"E","PORT ORFORD",42.7511,-124.3213,4245066,12419278
201502,1416922,551734,6,9.37,"E","HARBOR",42.0248,-124.0906,421488,1245436
201502,1416922,551734,4,1.75,"SSE","PORT ORFORD",42.7268,-124.4861,4243608,12429166
201503,1417659,554633,3,0,"NE","LE ROY",38.9,-81.55,3854000,8133000
201501,91689,555904,2,.85,"W","TORRESDALE",40.0512,-75.0161,403072,75966
201501,91689,555904,4,1.82,"W","TORRESDALE",40.0504,-75.0343,403024,752058
201501,91689,555904,5,1.36,"S","BUSTLETON",40.0606,-75.0336,403636,752016
201501,91689,555904,6,1.47,"SSW","BUSTLETON",40.06,-75.0393,403600,752358
201501,91689,555904,7,1.98,"SSW","BUSTLETON",40.0533,-75.0434,403198,752604
201501,91689,555904,8,1.67,"NNW","TACONY",40.0431,-75.0393,402586,752358
201501,92564,555984,1,.68,"SSE","SPRINGFIELD",40.6909,-74.2952,4041454,7417712
201501,92564,555984,2,.77,"SSE","SPRINGFIELD",40.6896,-74.2948,4041376,7417688
201501,92564,555984,4,.28,"SE","UNION",40.6971,-74.2462,4041826,7414772
201501,92564,555984,5,.19,"ESE","UNION",40.6986,-74.2468,4041916,7414808
201501,92565,555981,1,1.05,"ESE","FLEETWOOD",40.9152,-73.8108,4054912,7348648
201501,92565,555981,2,1.09,"W","EAST CHESTER",40.9309,-73.8008,4055854,7348048
201501,92565,555981,3,1.35,"WNW","EAST CHESTER",40.935,-73.805,4056100,7348300
201501,92565,555981,4,1.44,"NW","EAST CHESTER",40.9458,-73.7979,4056748,7347874
201501,92565,555981,5,1.49,"E","TUCKAHOE",40.9463,-73.8018,4056778,7348108
201501,92565,555981,7,.92,"ESE","FLEETWOOD",40.9161,-73.8131,4054966,7348786
201501,92565,555982,1,.6,"ENE","FLEETWOOD",40.9227,-73.819,4055362,7349140
201501,92565,555982,2,1.15,"E","FLEETWOOD",40.9227,-73.8083,4055362,7348498
201501,92565,555982,3,1.15,"E","FLEETWOOD",40.9211,-73.8081,4055266,7348486
201501,92565,555982,4,.56,"ENE","FLEETWOOD",40.9218,-73.8195,4055308,7349170
201502,1416922,551739,1,37.63,"NNE","LANGLOIS",43.4412,-124.2334,4326472,12414004
201501,1415940,555980,1,2.05,"SE","CUMBERLAND SPGS",35.3084,-86.2753,3518504,8616518
201501,1415940,555980,2,2.09,"SE","CUMBERLAND SPGS",35.3089,-86.2735,3518534,8616410
201501,1415940,555980,3,2.13,"SE","CUMBERLAND SPGS",35.3082,-86.2732,3518492,8616392
201501,1415940,555980,4,2.09,"SE","CUMBERLAND SPGS",35.3077,-86.2749,3518462,8616494
201501,1415950,552424,1,1.9,"ENE","LEWES DE",38.783,-75.119,3846980,757140
201501,1415950,552425,1,.99,"SSW","NORTH CAPE MAY",38.968,-74.96,3858080,7457600
201501,1415950,552427,1,17.77,"N","BOWERS BEACH DE",39.305,-75.377,3918300,7522620
201501,1415950,552428,1,2.07,"SW","OCEAN CITY",39.2554,-74.602,3915324,7436120
201501,1415950,552429,1,4.17,"WSW","BEACH HAVEN",39.5218,-74.3191,3931308,7419146
201501,1415953,552409,1,0,"N","MILLVILLE",39.4,-75.03,3924000,751800
201501,1415953,552410,1,.88,"SSW","OCEAN CITY MUNI ARPT",39.2584,-74.6068,3915504,7436408
201501,1415955,547133,1,1.46,"SW","LEAVENWORTH",47.5878,-120.6756,4735268,12040536
201501,1415955,547133,2,1.43,"SW","LEAVENWORTH",47.588,-120.6749,4735280,12040494
201501,1415955,547133,3,1.44,"SW","LEAVENWORTH",47.5876,-120.6747,4735256,12040482
201501,1415955,547133,4,1.46,"SW","LEAVENWORTH",47.5875,-120.6753,4735250,12040518
201501,1415960,547093,1,2.37,"SSE","LANGFORDS XRDS",34.17,-80.88,3410200,8052800
201501,1415960,547094,1,.9,"NW","CAMDEN",34.26,-80.61,3415600,8036600
201501,1415960,547094,2,.48,"SSE","BETHUNE",34.4133,-80.3478,3424798,8020868
